method,id,file,dataset,fitness,dice,jaccard,acc
otsu,0,235,bs,0.8157053331628086,0.6557006271203866,0.4877638421535638,0.9621196697206198
otsu,0,236,bs,0.7970227099858742,0.5698193824043504,0.3984247691472026,0.9517229354198906
otsu,0,237,bs,0.8348741954359274,0.5498265895953757,0.3791454081632653,0.9519725698498578
otsu,0,238,bs,0.7948904049934679,0.40211484799530034,0.2516544117647059,0.9376142149482225
otsu,0,239,bs,0.6934731934731935,0.48573906831981223,0.32077633263697014,0.9426168841520348
otsu,0,240,bs,0.7424853372434017,0.4656857110012645,0.30351389825428937,0.944675887352108
otsu,0,241,bs,0.7019352791878173,0.4529402732995547,0.2927749106788408,0.9356564975560425
otsu,0,242,bs,0.6497629083245522,0.39873903730347976,0.24901564866229178,0.9334147913421773
otsu,0,243,bs,0.7407354001441961,0.44011309115832764,0.28214423024111607,0.9471961861667744
otsu,0,244,bs,0.5843452269755277,0.28009850011193194,0.16285729161243298,0.925922342621259
otsu,0,245,bs,0.544627554383652,0.22983837316048628,0.12984033190847372,0.9164175950246053
otsu,0,246,bs,0.4780976220275344,0.19342316239556667,0.10706611441562082,0.9113841113841114
otsu,0,247,bs,0.42054324071183263,0.18950033998452484,0.10466742644011603,0.913706546838919
otsu,0,248,bs,0.59887304102835,0.2949057012789941,0.17295565500406834,0.9304155470742268
otsu,0,249,bs,0.594135041892558,0.2780933706277574,0.16150316508691429,0.9241880535998183
otsu,0,250,bs,0.7859955487074131,0.6164484726418261,0.4455551242236025,0.9542007375340709
otsu,0,251,bs,0.6679089578064688,0.4038144288415885,0.2529871439374842,0.9346047242426382
otsu,0,252,bs,0.7588243373163027,0.5339711993814632,0.36422967895049113,0.9542070275403609
otsu,0,301,ygs,0.9277912621359223,0.8349488054607509,0.7166627607218186,0.9736807732497388
otsu,0,302,ygs,0.8089295618413754,0.731719553493039,0.5769382911392406,0.9549873737373737
otsu,0,303,ygs,0.7998776009791921,0.6981837606837606,0.536315141567501,0.9490440115440115
otsu,0,304,ygs,0.8359353601752945,0.7515390297956168,0.6019723865877712,0.9571003401360544
otsu,0,305,ygs,0.8265051656572854,0.6854779140197961,0.5214654978646887,0.9502197904975683
otsu,0,306,ygs,0.8485804416403786,0.7154255319148937,0.556935817805383,0.9561834561834562
otsu,0,307,ygs,0.7665414620052008,0.6682619647355164,0.5017968602231889,0.9562400318979266
otsu,0,401,ar,0.9648573027420257,0.3095956331250449,0.18314886023241486,0.9130814163773148
otsu,0,402,ar,0.9620463416659746,0.39884313455446907,0.24909685188370892,0.9210611979166666
otsu,0,403,ar,0.9694312507611741,0.29734777736271945,0.17463799912242212,0.9149576822916666
otsu,0,404,ar,0.9420090841871765,0.33855965984586767,0.2037747920665387,0.9212284794560185
otsu,0,405,ar,0.977957244655582,0.38235512630014856,0.23636530645050174,0.9248272931134259
otsu,0,406,ar,0.9754901960784313,0.3837196113274604,0.23740906220028538,0.9263057002314815
otsu,0,407,ar,0.9804745147008741,0.32959358900973096,0.19731341237749297,0.9205729166666666
otsu,0,408,ar,0.9667114996637525,0.4034521470670783,0.25270282148193723,0.9231228298611112
otsu,0,409,ar,0.9744616383508279,0.32652247221567526,0.1951161379788525,0.9160269278067129
otsu,0,410,ar,0.9649741419840151,0.4193839500076623,0.26532942646615243,0.9229171187789352
otsu,0,411,ar,0.9533569437118529,0.40328955756725743,0.2525752615188054,0.9153645833333334
otsu,0,412,ar,0.9509512812053228,0.3075855935971543,0.18174366303753836,0.9119940863715278
otsu,0,413,ar,0.9668935286653594,0.3282874767453246,0.19637794906637304,0.9224604853877315
otsu,0,414,ar,0.9734550326578463,0.44195639363582795,0.283661119515885,0.9336367006655093
otsu,0,415,ar,0.9624742010131966,0.514665061369185,0.34649764708531283,0.9343894675925926
otsu,0,416,ar,0.9670145030067209,0.4015054158252249,0.25117721373607443,0.9263057002314815
otsu,0,417,ar,0.9681976071015053,0.442371446709459,0.28400316993094077,0.9285165292245371
otsu,0,418,ar,0.9283313652466164,0.36852068872261784,0.22588131285224886,0.9208238389756944
otsu,0,419,ar,0.9545417909244781,0.40530458590006846,0.25415799300384145,0.9214364510995371
otsu,0,420,ar,0.942063657166632,0.3334683357879234,0.200097209641429,0.9181541160300926
otsu,0,421,ar,0.9631018841591068,0.373884627757742,0.2299250312369846,0.9164067021122685
otsu,0,422,ar,0.9434503005731861,0.44272780948632157,0.28429699842022116,0.9231906467013888
otsu,0,423,ar,0.9688646005608686,0.4770993042154277,0.31328326629310144,0.9332343207465278
otsu,0,424,ar,0.9765174546598175,0.35545294970617414,0.21614033459405527,0.9236337167245371
otsu,0,425,ar,0.9649347623485555,0.31453634085213034,0.18661710037174722,0.9183892144097222
otsu,0,426,ar,0.9562160434643656,0.43180834175205657,0.27535431621571876,0.9288013599537037
otsu,0,427,ar,0.9742985869342617,0.3496169462254965,0.21183987888502984,0.9199738679108797
otsu,0,428,ar,0.958277344799785,0.4736649840595112,0.3103283218380801,0.9283447265625
otsu,0,429,ar,0.9629994459151635,0.5329471890971039,0.3632774397324539,0.9380244502314815
otsu,0,430,ar,0.9774834437086093,0.3461470812405949,0.20929737905608206,0.9243683991608797
otsu,1,101,yg,0.9696633370329264,0.8919516760251829,0.8049754299754299,0.9784658166033641
otsu,1,102,yg,0.9817950118332424,0.9259958791208791,0.8621902478017586,0.9853838849701574
otsu,1,103,yg,0.9658232628398792,0.9017188188629353,0.8210272873194222,0.9810940043407488
otsu,1,104,yg,0.9219492050381994,0.8189655172413793,0.6934306569343066,0.9665287574606619
otsu,1,105,yg,0.9530845954931658,0.8902691511387164,0.8022388059701493,0.9784319045035269
otsu,1,106,yg,0.9407758976475443,0.8823301722469518,0.7894372294372294,0.979381443298969
otsu,1,107,yg,0.94866693195384,0.7648379852422201,0.6192207792207792,0.9751424308193163
otsu,1,108,yg,0.9471907402941886,0.8353003721424774,0.7171809384699653,0.9737350786760717
otsu,1,109,yg,0.9631870902672718,0.8495496497275659,0.7384496423738643,0.9770584644601193
otsu,1,110,yg,0.945054945054945,0.7946611909650924,0.6592844974446337,0.9728703201302225
otsu,1,111,yg,0.8546895640686922,0.5759643916913947,0.4044592623463221,0.9515396093326098
otsu,1,112,yg,0.9137886263308231,0.7847903657448706,0.6458065700128464,0.9672748236570808
otsu,1,113,yg,0.9351454458750597,0.8131025189177983,0.6850655021834061,0.9694282419967445
otsu,1,114,yg,0.9250528860682986,0.7393719806763285,0.5865108258287028,0.9634088442756376
otsu,1,115,yg,0.8787475016655563,0.7581549073142693,0.610506827123351,0.9714629679869777
otsu,1,116,yg,0.9079913606911447,0.610691458454387,0.4395650355499791,0.9545577862181226
otsu,1,117,yg,0.9249298409728719,0.8053349623294644,0.6741094256008181,0.9675800325556159
otsu,1,118,yg,0.9661510872001793,0.8537189264137863,0.7447727665457059,0.9749559142702117
otsu,1,119,yg,0.9567253653053578,0.8925200978678783,0.8059018462995108,0.9791440586001086
otsu,1,120,yg,0.9296906388107674,0.7164086687306501,0.5581283164495899,0.9689365165491047
otsu,1,121,yg,0.9515468607825296,0.8492538828545325,0.7380028228652082,0.9748202658708627
otsu,1,122,yg,0.9189473684210526,0.8384153661464586,0.7217858619264159,0.9771771568095496
otsu,1,123,yg,0.9630206305955624,0.7438364401683704,0.5921493537577789,0.971106890938687
otsu,1,124,yg,0.9753297508549096,0.8816515787149481,0.7883514313919052,0.981823114487249
otsu,1,125,yg,0.9004683840749415,0.6749561146869514,0.5093839699712961,0.9623236570808464
otsu,1,126,yg,0.9517462010130632,0.8125640150221919,0.684301322599195,0.9720733857840478
otsu,1,127,yg,0.8782477341389728,0.7255709472107825,0.5693301997649823,0.9627136462289745
otsu,1,128,yg,0.8861053119925771,0.7598209845847836,0.6126704089815558,0.9590511394465545
otsu,1,129,yg,0.9410281280310379,0.8688876947877485,0.7681710213776722,0.9751763429191536
otsu,1,130,yg,0.8977272727272727,0.7328008245297604,0.5782838552257015,0.9648331524688009
otsu,1,201,bs,0.7127512659199018,0.48894736842105263,0.3235806339254615,0.9460339691432128
otsu,1,202,bs,0.7177330391616106,0.4637384176764077,0.30186162500724933,0.9410641547861507
otsu,1,203,bs,0.7091163534586166,0.4930497636919655,0.3271838391292316,0.9416302555977017
otsu,1,204,bs,0.7572417028263164,0.563020447312203,0.3918082524271845,0.9535262206148282
otsu,1,205,bs,0.8558257828644095,0.6551073796921579,0.4871075726047227,0.9610819345759105
otsu,1,206,bs,0.7650593990216632,0.6175193186304924,0.4466748266013872,0.9573907907304077
otsu,1,207,bs,0.7286574130942145,0.5807430613343776,0.40918810788438986,0.9534834462982273
otsu,1,208,bs,0.7743750817955765,0.45278543005815736,0.2926455314308324,0.9441520102464778
otsu,1,209,bs,0.5904414205111185,0.33054626532887404,0.1979966611018364,0.9303168908530041
otsu,1,210,bs,0.8240740740740741,0.4349380014587892,0.27790464650230695,0.9388449454522491
otsu,1,211,bs,0.7770819453697535,0.5446395218528203,0.3742299794661191,0.9501737175556918
otsu,1,212,bs,0.6773789649415692,0.4336480228001425,0.27685222039006085,0.9398889282760251
otsu,1,213,bs,0.7808975281977442,0.657506566983229,0.4897652016857315,0.9587465774262245
otsu,1,214,bs,0.7802090592334495,0.5961343911399819,0.42463779109459154,0.9546014987191458
otsu,1,215,bs,0.8293520453866826,0.5604317998385795,0.3893054874202817,0.9538707491635964
otsu,1,216,bs,0.8431053203040174,0.6047802171055834,0.4334659130556137,0.9604252373803349
otsu,1,217,bs,0.6917404129793511,0.49792090595417143,0.33148780775120745,0.9464167689547729
otsu,1,218,bs,0.8403351427897097,0.6494892375045603,0.48092118592557576,0.9591517857142857
otsu,1,219,bs,0.6831990080595164,0.4919093851132686,0.3261802575107296,0.944603629417383
otsu,1,220,bs,0.7777488614183474,0.5405869850314294,0.3704139811601388,0.9494818395194335
otsu,1,221,bs,0.6439620758483033,0.41960656803771745,0.2655076638205946,0.9366304999001531
otsu,1,222,bs,0.7856027076282218,0.49424675484214403,0.32823887740672253,0.9478966285309305
otsu,1,223,bs,0.8834820221681535,0.644734895191122,0.4757260353737536,0.9618088693771076
otsu,1,224,bs,0.8770470496490772,0.6100990009493241,0.4389514083132765,0.9586307125589962
otsu,1,225,bs,0.8340271995559256,0.5349830870571479,0.36517195284967796,0.951143324760346
otsu,1,226,bs,0.6275442770288131,0.3706768678273089,0.22750359367513176,0.9354861944777911
otsu,1,227,bs,0.7181545998911268,0.4176328597997705,0.2639291787536261,0.9425314735559651
otsu,1,228,bs,0.7955572775410048,0.48336472065285624,0.31870860927152317,0.9476317359315968
otsu,1,229,bs,0.7281637359469588,0.3646073903002309,0.2229479258605472,0.9356667884545122
otsu,1,230,bs,0.6928497169920296,0.3342248969129611,0.20064226935170937,0.9297288077775883
otsu,1,231,bs,0.7683461945831442,0.5517765945887211,0.3810024009603842,0.9554073337369194
otsu,1,232,bs,0.8657283603096411,0.6323635242109592,0.4623769074644817,0.9649136577708006
otsu,1,233,bs,0.6837617714431153,0.5416876701280371,0.3714483235395783,0.9477558337978154
otsu,1,234,bs,0.6778216843665102,0.5340273386194484,0.3642819219538094,0.9426493039964077
otsu,1,235,bs,0.8208210768640491,0.6787583945851621,0.5137276875050028,0.9656430268069223
otsu,1,236,bs,0.7965880691078996,0.5711280772826426,0.39970557766752085,0.9520062771081711
otsu,1,237,bs,0.8497366881217085,0.5756987115956392,0.40419728345580047,0.9559974674801427
otsu,1,238,bs,0.8038902598345188,0.4105719687140898,0.25831428704697046,0.9390815298385954
otsu,1,239,bs,0.7325174825174825,0.5232049947970864,0.35428410372040586,0.9478262849855389
otsu,1,240,bs,0.7542155425219942,0.4768802874029436,0.31309442288670775,0.946270859618635
otsu,1,241,bs,0.7255710659898477,0.4849962888346941,0.32012877939529677,0.9415256073776216
otsu,1,242,bs,0.6588514225500527,0.41332011237811933,0.2604936985730653,0.9364448502425837
otsu,1,243,bs,0.7527036770007209,0.44743496335661936,0.2881908021862751,0.947911279896574
otsu,1,244,bs,0.5759387259480665,0.2834290967593657,0.16511353898886033,0.9281798245614035
otsu,1,245,bs,0.5537244561634805,0.23885350318471338,0.13562386980108498,0.9191860640642454
otsu,1,246,bs,0.4689194826866917,0.19309949892627057,0.10686780971698412,0.9129046713952375
otsu,1,247,bs,0.4276199396399209,0.19736778903885874,0.10948866210130832,0.9165699307245834
otsu,1,248,bs,0.6071491459764043,0.29724137931034483,0.1745646010530579,0.9302401204881138
otsu,1,249,bs,0.5982010842779695,0.2810501027526122,0.16350104398194923,0.9247815883110001
otsu,1,250,bs,0.8043143297380585,0.6380551405677034,0.46848823294774633,0.9572711239377906
otsu,1,251,bs,0.6900039930786637,0.4142560332427681,0.26123765369885105,0.9352976484711532
otsu,1,252,bs,0.7827221535503365,0.5736863297765251,0.40221610558260995,0.9597815764482431
otsu,1,301,ygs,0.9271844660194175,0.8350867604864053,0.7168660567675346,0.9737243120863811
otsu,1,302,ygs,0.8275097060454798,0.746559919939955,0.5956087824351297,0.9573653198653199
otsu,1,303,ygs,0.8078335373317014,0.7104413347685683,0.5509181969949917,0.9514790764790765
otsu,1,304,ygs,0.8471651602300739,0.7718028696194635,0.6284030881755384,0.9611181972789116
otsu,1,305,ygs,0.8265051656572854,0.6899628252788104,0.5266742338251986,0.9512485970819304
otsu,1,306,ygs,0.8726340694006309,0.7349717701760212,0.5809923864531373,0.9591523341523341
otsu,1,307,ygs,0.7445824906096504,0.6778903064579771,0.512733784321528,0.9593135300372142
otsu,1,401,ar,0.9647453833240067,0.31054110526695006,0.18381098601160015,0.9134747540509259
otsu,1,402,ar,0.9612158458599784,0.4006091862517739,0.250476108033241,0.9217077184606481
otsu,1,403,ar,0.9730848861283644,0.30011080436456516,0.17654727445478047,0.9157556604456019
otsu,1,404,ar,0.9462342875250871,0.3419606046724691,0.20624395634756182,0.9220648871527778
otsu,1,405,ar,0.9798574821852731,0.3829060463734754,0.23678651788584287,0.9248566804108797
otsu,1,406,ar,0.9768358323721645,0.38470710703132394,0.2381655418072741,0.9265114113136574
otsu,1,407,ar,0.9826313997048474,0.33342321174068795,0.20006471594323488,0.9217619719328703
otsu,1,408,ar,0.9668796234028245,0.40425980598903416,0.25333685740716266,0.9233669704861112
otsu,1,409,ar,0.9767341196840169,0.3268158447389384,0.19532568708071846,0.9159432870370371
otsu,1,410,ar,0.9676383012067075,0.4211010894954903,0.2667055418772407,0.9232471607349537
otsu,1,411,ar,0.952302011905659,0.4026700227812206,0.2520894420840564,0.9152402524594907
otsu,1,412,ar,0.9501814582645991,0.30636125097510813,0.18088937274935096,0.9115577980324074
otsu,1,413,ar,0.9678163571346176,0.3295947830527784,0.19731426824392653,0.9228447808159722
otsu,1,414,ar,0.9767208172835371,0.44584599506909006,0.28687375488821665,0.9344550238715278
otsu,1,415,ar,0.9654137219338295,0.5169544031212847,0.3485762030576068,0.9347895869502315
otsu,1,416,ar,0.9670145030067209,0.4008284153806679,0.25064753478350565,0.9260977285879629
otsu,1,417,ar,0.9691238903898108,0.4439454747971217,0.2853020042721447,0.9289030852141203
otsu,1,418,ar,0.9356889817422109,0.3740377632534495,0.23004086737086582,0.9220603660300926
otsu,1,419,ar,0.9538163939711454,0.4067225735496288,0.2552741705854437,0.9219563802083334
otsu,1,420,ar,0.9470563761181611,0.3332296374915366,0.19992534363883888,0.9176319263599537
otsu,1,421,ar,0.9647592463363573,0.3771268796672009,0.23238223305458672,0.9174126519097222
otsu,1,422,ar,0.9491122605899622,0.4433415506179289,0.2848033560566335,0.9229216399016203
otsu,1,423,ar,0.9697274753721148,0.47650342731962403,0.31276960898000833,0.9330150462962963
otsu,1,424,ar,0.9770416186183039,0.35591537462766365,0.21648239338474404,0.9237467447916666
otsu,1,425,ar,0.9690121155638397,0.31678568028182424,0.18820281919587303,0.9188933195891203
otsu,1,426,ar,0.9638862256311921,0.43525634087383197,0.27816462992852203,0.9292308666087963
otsu,1,427,ar,0.9701003481466312,0.3475103163686382,0.21029499900113205,0.9195760091145834
otsu,1,428,ar,0.958210158559527,0.4740174491067719,0.310630975976303,0.9284509729456019
otsu,1,429,ar,0.9671242996983316,0.5374089151927748,0.36743620330737026,0.9388653790509259
otsu,1,430,ar,0.9783664459161148,0.3458109821515654,0.20905167330959176,0.9241875542534722
otsu,2,101,yg,0.9711431742508324,0.8933129147524247,0.8071955719557196,0.9787371134020618
otsu,2,102,yg,0.9834334607682506,0.923260981028884,0.8574603174603175,0.9847734671730873
otsu,2,103,yg,0.971487915407855,0.9050927962001936,0.8266388174807198,0.9817044221378187
otsu,2,104,yg,0.9254594259756349,0.8260228529303354,0.7036106750392465,0.9679869777536625
otsu,2,105,yg,0.9551163649796823,0.88742062811052,0.7976245565324696,0.9777536625067824
otsu,2,106,yg,0.9479983491539414,0.8888458933926671,0.7999303499912938,0.980517498643516
otsu,2,107,yg,0.958217270194986,0.7848761408083442,0.6459227467811158,0.9776180141074335
otsu,2,108,yg,0.9544248854593682,0.848354945879327,0.7366461939326261,0.9760071893651655
otsu,2,109,yg,0.9631870902672718,0.8461623657104884,0.7333461316951431,0.9764480466630494
otsu,2,110,yg,0.9508547008547008,0.8155517737923812,0.6885499557913352,0.9761089256646771
otsu,2,111,yg,0.8617349185380889,0.6110850897736143,0.4399730215827338,0.9577624796527401
otsu,2,112,yg,0.9117112438327707,0.7683553999343473,0.6238450604122245,0.9641040423223006
otsu,2,113,yg,0.9275154983309489,0.8143186100062801,0.6867937853107344,0.9699199674443841
otsu,2,114,yg,0.9202175883952856,0.7424113129342923,0.5903450949980613,0.9641718665219751
otsu,2,115,yg,0.8900732844770153,0.7733719247467439,0.6304860783388391,0.9734468258274552
otsu,2,116,yg,0.9036717062634989,0.6147516896855716,0.44378447178616887,0.9555412371134021
otsu,2,117,yg,0.9340505144995322,0.8174375767498977,0.6912426445136726,0.9697504069451981
otsu,2,118,yg,0.9636852723604573,0.851118590378143,0.7408237118731691,0.9744981009224091
otsu,2,119,yg,0.9556013488197826,0.8956193486085506,0.8109697933227344,0.9798392566467715
otsu,2,120,yg,0.9349136199276818,0.7316459676151549,0.5768468021814576,0.9710560227889311
otsu,2,121,yg,0.9535941765241128,0.8551611587107303,0.7469707769066286,0.9759224091155725
otsu,2,122,yg,0.9271052631578948,0.8450467738066683,0.7316718587746626,0.9780927835051546
otsu,2,123,yg,0.9719735305566368,0.7853436074854537,0.6465561885033662,0.976854991861096
otsu,2,124,yg,0.9814362481680508,0.8877596111356606,0.7981724274930473,0.9827726532826913
otsu,2,125,yg,0.9094457455113193,0.6961458022109351,0.5339138405132906,0.9655113944655453
otsu,2,126,yg,0.9552119434817382,0.8216947597752551,0.6973530556636823,0.97363334237656
otsu,2,127,yg,0.8891238670694864,0.7225632212128652,0.5656352104555065,0.9616793271839392
otsu,2,128,yg,0.9025748086290883,0.7727904667328699,0.6297135458812105,0.9612045577862182
otsu,2,129,yg,0.948011639185257,0.8713559775341,0.7720379146919432,0.9755324199674443
otsu,2,130,yg,0.9059343434343434,0.7583564539569296,0.6107682485635242,0.9689873846988606
otsu,2,201,bs,0.7098358140248581,0.4885673549136611,0.32324785130319333,0.9461729136098884
otsu,2,202,bs,0.7265581908439052,0.47370313764272226,0.3103610767508983,0.942679774400752
otsu,2,203,bs,0.7255097960815674,0.514277616382059,0.3461465089660435,0.9451433235703653
otsu,2,204,bs,0.7670927641609007,0.5676719461922326,0.39632816286960737,0.9538044234246766
otsu,2,205,bs,0.8674296614210777,0.6717961344330913,0.5057929372509037,0.9633954621906429
otsu,2,206,bs,0.780712788259958,0.6236811254396248,0.45315161839863716,0.9576421354245211
otsu,2,207,bs,0.7459771526839455,0.5900699572483482,0.4185100957894011,0.9541731838720889
otsu,2,208,bs,0.7827509488286873,0.4612655689661821,0.29976944667201283,0.9454445346911999
otsu,2,209,bs,0.5988494302467087,0.3387995243162045,0.203948607814325,0.9318963488732662
otsu,2,210,bs,0.8232448866777226,0.4334254947613504,0.2766708466861734,0.9385291842308846
otsu,2,211,bs,0.7916055962691539,0.5685983634014452,0.39723188018186684,0.9539393010423053
otsu,2,212,bs,0.6876739009460211,0.4370082220846963,0.279597262288591,0.9398038520619165
otsu,2,213,bs,0.8138948884089273,0.6916488222698073,0.5286415711947627,0.9632004867660481
otsu,2,214,bs,0.794006968641115,0.6050982474774297,0.43379273585624,0.9554933084344849
otsu,2,215,bs,0.8320394147506719,0.5710626088738601,0.3996414485478666,0.9556811925634184
otsu,2,216,bs,0.8511129207383279,0.621629659000793,0.4509888529306005,0.9627892920509271
otsu,2,217,bs,0.7074729596853491,0.512487201175266,0.3445262464835099,0.9483004437730148
otsu,2,218,bs,0.8445834316733538,0.6698175011698643,0.5035530852036868,0.9625
otsu,2,219,bs,0.7016429014259145,0.5160444571102878,0.3477492702412045,0.9483449832399515
otsu,2,220,bs,0.7882888744307092,0.5571343173771095,0.3861304098412901,0.9521074511676015
otsu,2,221,bs,0.6414670658682635,0.42073395246082723,0.2664110667841045,0.9371674543477778
otsu,2,222,bs,0.7801353814110908,0.5033807903909958,0.3363452688292738,0.9501155884040363
otsu,2,223,bs,0.8771289537712895,0.6411421796265191,0.4718243292372573,0.9614854403936289
otsu,2,224,bs,0.8908240187158825,0.6401419632016437,0.47074175824175823,0.9630386401135796
otsu,2,225,bs,0.8479045240077713,0.5459012731740005,0.37542242703533024,0.9524666822539163
otsu,2,226,bs,0.6274121067935501,0.37395619977942335,0.2299791676759847,0.9363985594237695
otsu,2,227,bs,0.726456178551987,0.4256099505660979,0.2703332320469969,0.9437380900315516
otsu,2,228,bs,0.8153170605708382,0.49391698939874035,0.32794805194805193,0.9485504076357129
otsu,2,229,bs,0.7359469587777457,0.3717104065810068,0.2282827379621764,0.9369345999269273
otsu,2,230,bs,0.6970082014554696,0.33705731203217515,0.20268726906281492,0.9301993212842666
otsu,2,231,bs,0.7967922529883492,0.5971875708777501,0.4257073565076799,0.9616016604687365
otsu,2,232,bs,0.8646023926812104,0.6402292860865034,0.4708362075572929,0.9661302982731554
otsu,2,233,bs,0.7174853652328836,0.5621136590229312,0.39093052281237,0.9495256537703486
otsu,2,234,bs,0.6825142010372932,0.5475530017832375,0.37698656299024624,0.9453135758120041
otsu,2,235,bs,0.8475508377030311,0.7060139562137112,0.5456117240243702,0.9687874674810542
otsu,2,236,bs,0.8174508312506791,0.5883549055644626,0.41678670360110803,0.9541117238072405
otsu,2,237,bs,0.8478642480983031,0.5792524485308814,0.40770962296004504,0.9567292670492855
otsu,2,238,bs,0.8017128755987807,0.40908080882897563,0.2571348759253224,0.9388708188230066
otsu,2,239,bs,0.7242132867132867,0.5371440920633206,0.3671886541586645,0.9512252055293662
otsu,2,240,bs,0.7652126099706745,0.47540423593714415,0.3118231383971917,0.9451639012545529
otsu,2,241,bs,0.7282677664974619,0.4897066666666667,0.32424606257504063,0.9424044689509041
otsu,2,242,bs,0.6650421496311907,0.4260759493670886,0.27070934534341323,0.9391213276760298
otsu,2,243,bs,0.7616438356164383,0.45870603560573164,0.29761099842235744,0.9496363930187459
otsu,2,244,bs,0.590509994395666,0.29134983178948337,0.17051461862121048,0.9291565310334661
otsu,2,245,bs,0.5500329597890573,0.237693710118505,0.13487650329755593,0.9192102164658998
otsu,2,246,bs,0.48296481713252676,0.1995919657481107,0.11085929519918283,0.9139121969310648
otsu,2,247,bs,0.431470496409616,0.2015017861048334,0.11203891366031617,0.9179704175248081
otsu,2,248,bs,0.6064447966191231,0.30710241205582056,0.18140637345272584,0.9335047664687056
otsu,2,249,bs,0.5974618038442583,0.28714395688991534,0.16764044943820225,0.9270921341509577
otsu,2,250,bs,0.810477657935285,0.6241677104621267,0.45366554863440345,0.954296937630271
otsu,2,251,bs,0.6967922268068681,0.4284837323511357,0.27265625,0.9383650519031141
otsu,2,252,bs,0.8125257519571487,0.5962507558959887,0.4247558874210224,0.9619563152896486
otsu,2,301,ygs,0.9302184466019418,0.8409215578716401,0.7255087553241836,0.9747474747474747
otsu,2,302,ygs,0.8202995008319468,0.7321782178217822,0.577508785630613,0.9544612794612795
otsu,2,303,ygs,0.7986536107711139,0.7158529895776193,0.5574540794532251,0.9532828282828283
otsu,2,304,ygs,0.8614078334702822,0.7753944773175543,0.6331789812764244,0.961267006802721
otsu,2,305,ygs,0.8382614891343071,0.70703125,0.5468277945619335,0.9544051627384961
otsu,2,306,ygs,0.8722397476340694,0.7432795698924731,0.5914438502673797,0.9608927108927109
otsu,2,307,ygs,0.7477607627853221,0.6803364879074658,0.5155378486055777,0.9595959595959596
otsu,2,401,ar,0.9629546726357023,0.31074833863045365,0.18395621311896007,0.9137188946759259
otsu,2,402,ar,0.9614649946017773,0.39968928016571725,0.24975729726231313,0.92138671875
otsu,2,403,ar,0.9707709170624772,0.30109923318097687,0.17723179544191217,0.9163501880787037
otsu,2,404,ar,0.9466568078588782,0.34249245232544806,0.2066310061791017,0.9222140842013888
otsu,2,405,ar,0.9792874109263658,0.38442459392424894,0.2379490257641518,0.9253811306423612
otsu,2,406,ar,0.9801999231064975,0.3888359324360392,0.24133850814085572,0.9275309244791666
otsu,2,407,ar,0.9830854807583154,0.33465365665153124,0.20095138647174846,0.9221575701678241
otsu,2,408,ar,0.9694855413584398,0.40744011870274854,0.25583974799795917,0.9241672092013888
otsu,2,409,ar,0.9782491072394762,0.3287212959764368,0.1966884967689998,0.9165378146701388
otsu,2,410,ar,0.9672465130857233,0.4204359673024523,0.2661721580127652,0.9230685763888888
otsu,2,411,ar,0.952302011905659,0.40360878243512976,0.25282573469101965,0.9155702944155093
otsu,2,412,ar,0.9496315847355108,0.3059995038803643,0.18063719850218604,0.9114583333333334
otsu,2,413,ar,0.9666628215480447,0.32945431671646486,0.1972135931469453,0.9228877314814815
otsu,2,414,ar,0.9766370792162117,0.4459100380417121,0.2869267860657351,0.9344776294849537
otsu,2,415,ar,0.9659140659203203,0.5166513339466421,0.3483006698089804,0.9346765588831019
otsu,2,416,ar,0.9707286876547577,0.4024712180098262,0.251933625576645,0.9263192635995371
otsu,2,417,ar,0.9652643766885373,0.443235387941729,0.2847157396234148,0.9289822048611112
otsu,2,418,ar,0.9356889817422109,0.3732178764877448,0.22942093541202674,0.9217868381076388
otsu,2,419,ar,0.9518014024341098,0.40586334891394005,0.2545975896341332,0.9218433521412037
otsu,2,420,ar,0.9473684210526315,0.33352252961532125,0.2001362367883276,0.9177133065682871
otsu,2,421,ar,0.9665910676901605,0.38080346403656484,0.23518050809686525,0.9185384114583334
otsu,2,422,ar,0.9562421361666433,0.4482967672166604,0.2889062532998247,0.9238846390335648
otsu,2,423,ar,0.9689365067951391,0.4770755885997522,0.3132628152969894,0.9332230179398148
otsu,2,424,ar,0.9759932907013313,0.3566366596437464,0.21701631701631702,0.9240677445023148
otsu,2,425,ar,0.9740214352283317,0.32051675228091697,0.19084248248156854,0.9198631004050926
otsu,2,426,ar,0.9659635666347076,0.4387190420030845,0.2809994189424753,0.9300695348668981
otsu,2,427,ar,0.971841081302478,0.3487286890064668,0.21118800204712845,0.9198631004050926
otsu,2,428,ar,0.958478903520559,0.4736702304269872,0.3103328257559278,0.9283311631944444
otsu,2,429,ar,0.9687249892261282,0.5400998850120995,0.36995673845575094,0.9394237377025463
otsu,2,430,ar,0.980242825607064,0.34869157227271835,0.211160777973275,0.9250013563368056
otsu,3,101,yg,0.9733629300776915,0.8974927511512877,0.8140470297029703,0.9796188279978296
otsu,3,102,yg,0.9859821591115966,0.9251003501579981,0.8606388050214524,0.9851295442213782
otsu,3,103,yg,0.9724320241691843,0.9026378056261503,0.822552307938029,0.9811618285404232
otsu,3,104,yg,0.926285360313855,0.8282100987722699,0.7067906097368836,0.968444791101465
otsu,3,105,yg,0.9591799039527151,0.8944195659662418,0.8090045178376695,0.979211882799783
